physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
0.0,64.6835708618164,14.169620513916016,76.20623016357422,18.435144424438477,43.75288009643555
0.01,66.23578643798828,7.707926273345947,71.92474365234375,9.45625114440918,42.5269660949707
0.02,66.93777465820312,12.348345756530762,74.86964416503906,33.97637939453125,45.276023864746094
0.03,67.42424011230469,6.210958480834961,74.02294158935547,11.467803955078125,43.69253921508789
0.04,67.29056549072266,7.6296186447143555,74.56342315673828,14.498831748962402,42.920536041259766
0.05,66.76416778564453,8.167530059814453,71.60000610351562,9.432315826416016,43.07548141479492
0.06,67.19097137451172,5.631217002868652,74.4544906616211,11.445650100708008,42.97183609008789
0.07,67.3543930053711,4.03225040435791,74.49412536621094,7.677486896514893,43.67625045776367
0.08,68.08140563964844,7.9876251220703125,72.71821594238281,9.955960273742676,44.42635726928711
0.09,66.40613555908203,9.209553718566895,74.67742919921875,11.566020011901855,43.662967681884766
0.1,67.64575958251953,2.786841630935669,73.59526824951172,10.847933769226074,43.79468536376953
0.11,67.35615539550781,5.058349609375,74.50444030761719,5.1803483963012695,43.23283767700195
0.12,67.82353973388672,5.509814262390137,77.24812316894531,17.014062881469727,44.44696044921875
0.13,66.66646575927734,4.216475486755371,74.32569885253906,5.854440689086914,43.76601028442383
0.14,66.7808609008789,7.003761291503906,75.29364013671875,7.314671516418457,44.02088928222656
0.15,67.59960174560547,3.5523293018341064,77.0685043334961,8.111698150634766,43.8776741027832
0.16,66.91920471191406,5.271944999694824,73.39894104003906,9.771997451782227,43.92600631713867
0.17,67.24547576904297,5.4090471267700195,74.35629272460938,7.25794792175293,43.15654373168945
0.18,66.24386596679688,5.883667469024658,75.8060073852539,8.886229515075684,43.93090057373047
0.19,67.36763000488281,4.57107400894165,73.93456268310547,5.319962024688721,43.49885559082031
0.2,66.38980865478516,6.077939033508301,72.48600006103516,9.03483772277832,43.6960334777832
0.21,67.43147277832031,4.56867790222168,74.77719116210938,7.249574661254883,44.184814453125
0.22,67.14946746826172,5.686456203460693,74.99232482910156,9.618945121765137,44.48237228393555
0.23,66.46846008300781,5.807387828826904,73.76638793945312,7.548976421356201,43.72137451171875
0.24,67.05370330810547,6.958263397216797,75.30219268798828,8.114575386047363,43.28998947143555
0.25,65.47466278076172,7.944821834564209,74.60480499267578,11.047548294067383,42.92277145385742
0.26,67.23925018310547,3.7800538539886475,76.76895904541016,7.876789093017578,44.17374038696289
0.27,67.992919921875,4.022682189941406,74.81761932373047,6.712649822235107,43.168216705322266
0.28,66.50712585449219,5.725101947784424,73.12184143066406,10.091306686401367,42.96043014526367
0.29,66.1144027709961,8.240206718444824,74.32354736328125,9.51716423034668,42.601219177246094
0.3,67.02696990966797,3.8676376342773438,76.19538879394531,10.04297924041748,44.950077056884766
0.31,67.07592010498047,5.2131195068359375,74.76130676269531,4.341154098510742,42.80528259277344
0.32,66.05549621582031,5.968230247497559,75.79187774658203,6.072190761566162,44.343711853027344
0.33,67.64800262451172,3.846855878829956,77.59300994873047,8.098082542419434,43.83750915527344
0.34,67.55842590332031,5.391085624694824,76.03260803222656,5.809730529785156,43.28718185424805
0.35000000000000003,67.10826110839844,3.908052682876587,77.17556762695312,6.778861045837402,43.95188522338867
0.36,66.8160400390625,7.209778308868408,74.41136932373047,10.259069442749023,43.2487678527832
0.37,67.52391815185547,2.539034366607666,73.96910095214844,2.496293067932129,43.35321807861328
0.38,67.03271484375,3.2481155395507812,75.45064544677734,5.711006164550781,43.90130615234375
0.39,67.10009002685547,5.145805358886719,75.0711898803711,10.863243103027344,43.715511322021484
0.4,66.50023651123047,7.425382137298584,73.8872299194336,6.5502448081970215,43.44493103027344
0.41000000000000003,67.52793884277344,4.4661712646484375,75.83905029296875,9.8441162109375,43.86095428466797
0.42,66.87635803222656,5.95050573348999,74.11109161376953,8.532086372375488,43.582210540771484
0.43,67.00336456298828,4.002162933349609,74.36348724365234,3.7725250720977783,43.27873992919922
0.44,66.41902923583984,8.533883094787598,71.36833190917969,9.792901039123535,43.002357482910156
0.45,67.28243255615234,2.8101701736450195,74.45687103271484,3.4482319355010986,43.55297088623047
0.46,66.89530944824219,4.594189643859863,71.35052490234375,14.753273963928223,42.235164642333984
0.47000000000000003,67.00016784667969,6.689340114593506,75.66377258300781,9.282626152038574,44.31515121459961
0.48,67.42616271972656,4.2517619132995605,77.17938995361328,13.733304977416992,45.030155181884766
0.49,67.37158203125,2.98635196685791,76.25910186767578,8.563642501831055,44.161949157714844
0.5,66.807861328125,6.488100051879883,73.83778381347656,19.79354476928711,44.45155715942383
0.51,66.7323989868164,6.122775077819824,74.8694076538086,7.011841297149658,43.62190246582031
0.52,66.75176239013672,5.653756618499756,76.94868469238281,9.651668548583984,45.211814880371094
0.53,67.42587280273438,2.6251578330993652,75.50023651123047,5.35213041305542,44.1677131652832
0.54,66.5616226196289,5.671010494232178,72.12738037109375,8.609770774841309,43.05411148071289
0.55,66.7974853515625,4.32301139831543,73.89969635009766,6.168866157531738,43.415950775146484
0.56,67.11229705810547,4.731288433074951,74.19670104980469,5.198371887207031,43.25977325439453
0.5700000000000001,67.27417755126953,4.104095458984375,74.57414245605469,6.616231441497803,43.847957611083984
0.58,67.49880981445312,2.55836820602417,74.9582290649414,2.428021192550659,43.353275299072266
0.59,67.04459381103516,3.0508673191070557,73.68379211425781,6.95320987701416,42.596961975097656
0.6,67.53512573242188,3.3336312770843506,72.9011459350586,11.685857772827148,43.30426788330078
0.61,67.41793823242188,3.0082600116729736,75.3316421508789,3.4634811878204346,43.91965866088867
0.62,67.49568939208984,3.102781295776367,75.38606262207031,7.529007911682129,44.246028900146484
0.63,67.33075714111328,4.10638952255249,75.9554214477539,9.885675430297852,44.98166275024414
0.64,67.18376922607422,3.509481430053711,75.1375732421875,9.08785629272461,44.56245040893555
0.65,67.89530944824219,3.8950817584991455,74.11669158935547,8.90175724029541,43.03835678100586
0.66,67.62750244140625,1.8516920804977417,73.91224670410156,3.0642800331115723,42.995750427246094
0.67,67.36090087890625,2.280388116836548,75.2844467163086,8.18048095703125,44.09522247314453
0.68,67.28398895263672,2.8603172302246094,73.6588134765625,9.792678833007812,44.22499084472656
0.6900000000000001,67.08757019042969,3.276007652282715,73.80345153808594,9.421760559082031,43.99146270751953
0.7000000000000001,67.2853775024414,4.154183387756348,74.4637680053711,5.634706497192383,43.50637435913086
0.71,67.57035064697266,4.029737949371338,77.52413177490234,7.5364203453063965,43.68121337890625
0.72,67.61967468261719,3.249356746673584,77.12551879882812,7.083755970001221,44.17253494262695
0.73,67.56282043457031,5.32676362991333,73.64507293701172,5.967220306396484,42.867637634277344
0.74,67.2272720336914,3.6285574436187744,75.25423431396484,5.999913215637207,44.074066162109375
0.75,67.2003173828125,5.06991720199585,74.55162048339844,5.159307479858398,42.679203033447266
0.76,67.15767669677734,5.016395092010498,76.05061340332031,7.881003379821777,43.63676834106445
0.77,67.64869689941406,2.0284299850463867,75.41666412353516,5.462250232696533,44.357810974121094
0.78,67.01089477539062,5.798768997192383,76.14359283447266,7.959427833557129,43.52738571166992
0.79,67.461669921875,2.351393461227417,74.57969665527344,2.1696407794952393,43.05301284790039
0.8,67.01332092285156,3.7036702632904053,72.85028076171875,9.525895118713379,43.725955963134766
0.81,68.03723907470703,5.073066711425781,72.72059631347656,8.20290470123291,42.15929412841797
0.8200000000000001,66.93544006347656,3.562300205230713,73.19435119628906,3.710294008255005,42.59785461425781
0.8300000000000001,67.32383728027344,2.798325777053833,74.64678192138672,4.742424011230469,43.807334899902344
0.84,67.57171630859375,2.4406790733337402,74.89842987060547,2.672152519226074,43.44755935668945
0.85,67.33758544921875,4.438663959503174,75.1139907836914,6.888571262359619,43.698612213134766
0.86,67.59933471679688,3.2492449283599854,74.70124816894531,3.815359592437744,42.75703048706055
0.87,66.98881530761719,4.702948093414307,74.39969635009766,6.155213356018066,43.54345703125
0.88,67.03931427001953,4.278372764587402,74.651611328125,3.314140796661377,43.276248931884766
0.89,67.38323974609375,2.7724270820617676,75.05200958251953,5.236543655395508,43.42292022705078
0.9,67.29376983642578,2.703399419784546,75.74752807617188,4.469082832336426,43.78757858276367
0.91,67.09495544433594,4.834187030792236,72.93971252441406,7.600179195404053,43.09265899658203
0.92,67.42835235595703,2.6301774978637695,74.98538970947266,3.884470224380493,43.71344757080078
0.93,66.84817504882812,3.977607250213623,75.63368225097656,8.090828895568848,43.9822883605957
0.9400000000000001,67.70417785644531,7.589704513549805,75.11940002441406,6.330982208251953,44.080970764160156
0.9500000000000001,67.03089904785156,3.0991523265838623,74.90062713623047,10.228254318237305,43.80958938598633
0.96,67.58122253417969,2.7669641971588135,75.6230697631836,6.071260929107666,44.27921676635742
0.97,67.5218734741211,5.47594690322876,73.34257507324219,11.849785804748535,42.69595718383789
0.98,66.42342376708984,5.589132785797119,74.27986145019531,5.58180570602417,43.34194564819336
0.99,67.20183563232422,3.0146567821502686,74.77301025390625,10.0127534866333,44.21961212158203
1.0,67.52055358886719,3.568986654281616,75.52275085449219,5.105820655822754,43.24909591674805
