physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
0.0,54.368404388427734,16.17235565185547,65.61653900146484,9.03976821899414,36.732879638671875
0.01,56.7713737487793,8.444019317626953,66.39149475097656,8.573332786560059,33.35029220581055
0.02,56.575904846191406,8.282597541809082,63.76162338256836,6.759946823120117,36.30815505981445
0.03,56.351497650146484,10.667012214660645,63.833805084228516,7.613100528717041,34.78452682495117
0.04,54.48036575317383,8.609020233154297,65.54806518554688,6.923416614532471,35.76480484008789
0.05,55.496826171875,8.987278938293457,67.2111587524414,7.572986125946045,36.5504035949707
0.06,55.89038848876953,11.033075332641602,63.13943862915039,6.62827730178833,36.037349700927734
0.07,55.984371185302734,7.4623122215271,62.26826858520508,5.158905982971191,34.24067306518555
0.08,54.915130615234375,14.107613563537598,65.7273178100586,12.77880859375,38.43048858642578
0.09,55.3955078125,10.819526672363281,62.576045989990234,6.445996284484863,35.69928741455078
0.1,55.389320373535156,12.729378700256348,60.30405807495117,9.512476921081543,36.17972183227539
0.11,56.368324279785156,10.371793746948242,64.17127990722656,6.404186248779297,35.650123596191406
0.12,56.41079330444336,11.114470481872559,67.57171630859375,10.316412925720215,34.01496887207031
0.13,56.70549011230469,11.18990421295166,60.492095947265625,9.317944526672363,36.49203109741211
0.14,55.90330123901367,14.459144592285156,60.26792907714844,9.056377410888672,35.877010345458984
0.15,55.18198013305664,10.189946174621582,62.57786178588867,4.94962739944458,34.57895278930664
0.16,54.886417388916016,8.02668571472168,62.211341857910156,4.876685619354248,35.08417892456055
0.17,57.123348236083984,6.5271406173706055,62.205440521240234,4.417788982391357,34.71675109863281
0.18,56.598655700683594,7.004068851470947,64.80198669433594,5.124090671539307,35.339237213134766
0.19,55.236148834228516,6.791121959686279,64.28314971923828,5.603715896606445,35.16469955444336
0.2,57.40594482421875,20.637815475463867,59.04521560668945,16.98053741455078,37.84663009643555
0.21,56.508365631103516,8.85155200958252,62.654327392578125,6.041837692260742,35.15986633300781
