physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
0.0,60.31608200073242,16.31975746154785,61.250301361083984,14.44923210144043,37.4146614074707
0.01,63.7495231628418,5.886481285095215,64.27754211425781,5.607785701751709,36.8104248046875
0.02,64.10729217529297,2.8353335857391357,63.87351608276367,3.774674415588379,36.90359115600586
0.03,64.11537170410156,4.913473606109619,63.70560836791992,3.888584852218628,36.72085189819336
0.04,64.04659271240234,3.668400526046753,64.4529800415039,4.255740642547607,37.28642654418945
0.05,64.33902740478516,3.282378911972046,64.8830337524414,3.5560834407806396,36.98470687866211
0.06,63.929656982421875,5.855855941772461,65.64253997802734,8.64924144744873,37.62831497192383
0.07,64.77664184570312,2.4093334674835205,64.9198226928711,4.422762393951416,36.992645263671875
0.08,63.39375686645508,6.095770835876465,61.263118743896484,7.926355838775635,36.456321716308594
0.09,63.864070892333984,4.295363426208496,64.10064697265625,3.690758228302002,36.867027282714844
0.1,62.89535140991211,7.226751804351807,62.57583999633789,7.653794765472412,37.3586311340332
0.11,64.27853393554688,3.767465353012085,65.39411163330078,3.4482011795043945,37.07944107055664
0.12,64.29178619384766,3.056370496749878,63.76640701293945,3.763422966003418,36.433372497558594
0.13,63.0947265625,8.201462745666504,62.74546813964844,9.655348777770996,37.560794830322266
0.14,64.26351928710938,4.41042423248291,64.78373718261719,4.397172451019287,37.009456634521484
0.15,64.53976440429688,2.855351686477661,64.71544647216797,1.8080687522888184,36.83835220336914
0.16,64.53494262695312,4.023356914520264,64.80648803710938,4.352515697479248,37.09490966796875
0.17,63.77016830444336,3.4448039531707764,63.68780517578125,3.7535510063171387,36.90384292602539
0.18,63.02921676635742,7.293799877166748,62.11370086669922,7.986490726470947,37.349369049072266
0.19,63.875022888183594,4.063596248626709,63.90010070800781,4.030451774597168,36.63160705566406
0.2,62.853145599365234,7.06905460357666,62.045387268066406,9.65395450592041,36.38047790527344
0.21,65.19183349609375,5.042571067810059,66.1495590209961,6.506418704986572,36.9464111328125
0.22,63.88266372680664,5.023090839385986,66.34266662597656,7.120119094848633,37.507598876953125
0.23,64.03644561767578,2.9216079711914062,63.110557556152344,4.8294806480407715,36.55362319946289
0.24,64.0614242553711,5.714884281158447,62.970523834228516,6.3007659912109375,36.85359191894531
0.25,64.16119384765625,3.860089063644409,64.34786987304688,5.211352348327637,36.93517303466797
0.26,64.20396423339844,3.070537805557251,64.08149719238281,3.5165209770202637,37.04057693481445
0.27,64.23995208740234,2.5540719032287598,64.34083557128906,3.16892671585083,36.77468490600586
0.28,64.29951477050781,3.529634714126587,64.19619750976562,4.383143901824951,36.82769775390625
0.29,63.87001419067383,3.084683656692505,63.715972900390625,3.204986095428467,36.66828918457031
0.3,64.82341766357422,3.2338802814483643,64.68120574951172,3.367642641067505,36.677085876464844
0.31,63.41162109375,5.87273645401001,63.162471771240234,6.771468639373779,36.98079299926758
0.32,63.83735275268555,3.342911720275879,63.33030319213867,3.5901594161987305,37.00790023803711
0.33,63.63603973388672,4.166712760925293,63.75164031982422,4.06282377243042,36.85667037963867
0.34,64.10107421875,2.613823652267456,64.2125244140625,3.2990171909332275,37.17721939086914
0.35000000000000003,65.17473602294922,4.224489212036133,64.72364044189453,3.2220048904418945,36.84708023071289
0.36,64.43144989013672,1.9645322561264038,64.11264038085938,1.6504323482513428,36.73138427734375
0.37,63.97827911376953,3.4085259437561035,64.07554626464844,2.712523937225342,36.740966796875
0.38,63.954734802246094,3.9622035026550293,63.83136749267578,6.5557637214660645,37.16956329345703
0.39,63.454227447509766,4.431214809417725,64.59955596923828,4.207839488983154,36.81214904785156
0.4,64.14595794677734,3.2832512855529785,63.96156311035156,1.6703253984451294,36.84609603881836
0.41000000000000003,64.57203674316406,2.5718352794647217,64.60627746582031,3.3289456367492676,36.93622589111328
0.42,64.59756469726562,1.4865856170654297,64.66853332519531,1.0429162979125977,36.91825485229492
0.43,64.46821594238281,4.18955135345459,65.04251861572266,6.0630693435668945,37.45119857788086
0.44,64.53572082519531,2.0074918270111084,63.95323181152344,1.6489567756652832,36.880680084228516
0.45,64.30794525146484,2.1033966541290283,64.49195861816406,1.6772609949111938,36.92871856689453
0.46,64.53129577636719,1.9351624250411987,64.48003387451172,2.2543509006500244,36.536590576171875
0.47000000000000003,63.871089935302734,4.314477920532227,64.22407531738281,5.17289924621582,37.10904312133789
0.48,63.80720520019531,2.9366025924682617,63.798126220703125,3.8920211791992188,37.09672927856445
0.49,64.30280303955078,3.2293169498443604,65.25469970703125,4.11613655090332,37.451744079589844
0.5,64.12743377685547,3.2312424182891846,64.8958969116211,3.8360719680786133,37.582393646240234
0.51,64.41644287109375,1.6779630184173584,63.96921157836914,1.9326566457748413,36.973167419433594
0.52,64.09104919433594,2.7376720905303955,63.82550048828125,2.4001357555389404,36.80581283569336
0.53,64.11610412597656,3.1554079055786133,63.50071334838867,2.959352493286133,36.59992218017578
0.54,64.82907104492188,3.1344568729400635,65.33377838134766,5.045544147491455,36.99397277832031
0.55,63.64940643310547,4.638446807861328,63.430908203125,4.528664588928223,37.11173629760742
0.56,64.0328140258789,2.9321906566619873,63.88038635253906,3.774015188217163,37.0985107421875
0.5700000000000001,64.2464370727539,2.4333078861236572,64.34122467041016,1.9838026762008667,37.05447006225586
0.58,64.34801483154297,2.238281011581421,64.1241226196289,2.644087553024292,37.09004211425781
