physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
1e-08,45.17876434326172,9.679608345031738,24.720664978027344,10.991316795349121,19.503171920776367
1.2589254117941661e-08,46.45725631713867,10.622796058654785,34.546630859375,14.821460723876953,27.01165199279785
1.5848931924611143e-08,46.39976501464844,11.692176818847656,31.706693649291992,14.323110580444336,24.814128875732422
1.9952623149688786e-08,53.06618881225586,26.722471237182617,25.060941696166992,20.147005081176758,20.378324508666992
2.511886431509582e-08,47.743370056152344,13.415031433105469,34.11281204223633,12.275117874145508,30.15020179748535
3.162277660168379e-08,46.623409271240234,8.827594757080078,29.320693969726562,5.647674083709717,24.710664749145508
3.981071705534969e-08,47.63348388671875,8.635614395141602,29.1402530670166,2.787135601043701,24.275644302368164
5.011872336272725e-08,45.53829574584961,10.445189476013184,25.030616760253906,8.290562629699707,19.47304344177246
6.30957344480193e-08,49.152286529541016,8.24553394317627,33.16923141479492,10.329015731811523,27.452960968017578
7.943282347242822e-08,47.92142105102539,14.752714157104492,33.563926696777344,16.5599422454834,27.757648468017578
1e-07,45.02687454223633,15.055542945861816,53.944881439208984,41.03314971923828,30.58704948425293
1.2589254117941662e-07,47.4926872253418,8.375287055969238,26.596391677856445,4.666867733001709,21.86231803894043
1.584893192461114e-07,45.382320404052734,10.479930877685547,32.20819854736328,9.608613967895508,27.0003719329834
1.9952623149688787e-07,48.636451721191406,7.484497547149658,26.159706115722656,5.627670764923096,20.520130157470703
2.5118864315095823e-07,47.96754455566406,7.8607659339904785,30.69114112854004,5.910873889923096,25.97456169128418
3.162277660168379e-07,49.21207809448242,23.004959106445312,47.126522064208984,25.94955062866211,39.5054817199707
3.981071705534969e-07,48.848758697509766,14.233356475830078,31.166093826293945,10.19729232788086,25.189844131469727
5.011872336272725e-07,50.13251495361328,12.81347370147705,46.66801071166992,31.272994995117188,28.90572166442871
6.30957344480193e-07,45.72766876220703,15.25951862335205,22.477842330932617,10.744597434997559,17.841196060180664
7.943282347242822e-07,45.64206314086914,13.358489990234375,35.8927001953125,14.006852149963379,29.90729331970215
1e-06,46.41861343383789,9.078970909118652,27.615699768066406,5.433534145355225,23.013477325439453
1.2589254117941661e-06,48.23469161987305,6.340311527252197,29.778766632080078,7.261176109313965,24.38747215270996
1.584893192461114e-06,50.2889518737793,13.56051254272461,44.81475830078125,25.863964080810547,31.8222713470459
1.995262314968883e-06,46.19713592529297,8.082874298095703,30.0502986907959,9.045255661010742,23.271827697753906
2.5118864315095823e-06,47.029598236083984,8.315247535705566,34.181732177734375,14.039349555969238,26.96795654296875
3.162277660168379e-06,44.502811431884766,12.956756591796875,41.33955764770508,25.671091079711914,27.405963897705078
3.981071705534969e-06,47.1591682434082,12.175530433654785,27.196943283081055,9.526765823364258,21.74295425415039
5.011872336272725e-06,49.054134368896484,11.918742179870605,28.86480712890625,11.80860424041748,22.840301513671875
6.309573444801943e-06,51.83494186401367,14.885313987731934,31.888134002685547,14.969321250915527,24.716955184936523
7.943282347242822e-06,44.40989685058594,15.823891639709473,31.947938919067383,10.951960563659668,27.00201988220215
1e-05,45.952884674072266,16.792560577392578,28.09714698791504,10.991002082824707,23.060800552368164
1.2589254117941661e-05,47.82804870605469,6.803858280181885,28.21686553955078,4.08477783203125,22.83591651916504
1.584893192461114e-05,46.685523986816406,10.43887710571289,25.862350463867188,7.856480121612549,20.341583251953125
1.995262314968883e-05,47.58055877685547,7.982544422149658,32.364830017089844,11.585001945495605,25.39992904663086
2.5118864315095822e-05,57.356075286865234,27.419265747070312,31.725723266601562,8.585620880126953,25.822723388671875
3.1622776601683795e-05,50.919410705566406,10.764751434326172,27.85065269470215,10.259303092956543,21.406972885131836
3.9810717055349695e-05,47.27813720703125,6.723769187927246,33.90071487426758,14.08554744720459,25.803070068359375
5.011872336272725e-05,48.14918899536133,5.680652618408203,28.903926849365234,8.06667423248291,22.1774959564209
6.309573444801943e-05,45.82981872558594,19.989412307739258,40.741920471191406,27.082143783569336,34.53031539916992
7.943282347242822e-05,45.72564697265625,12.839553833007812,29.071380615234375,5.741755485534668,24.21890640258789
0.0001,46.93470001220703,12.682080268859863,35.25499725341797,15.130141258239746,27.779172897338867
