physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
1e-08,47.062923431396484,5.29191255569458,25.506986618041992,7.277274131774902,19.812362670898438
1.2589254117941661e-08,46.649906158447266,7.424046993255615,25.879716873168945,9.881958961486816,20.805217742919922
1.5848931924611143e-08,47.2861328125,6.381185531616211,26.636180877685547,4.683868408203125,21.483999252319336
1.9952623149688786e-08,47.8310546875,3.729776620864868,28.28409194946289,4.861339569091797,22.484228134155273
2.511886431509582e-08,45.26060104370117,8.679678916931152,27.148881912231445,6.448110580444336,22.12405776977539
3.162277660168379e-08,46.60053634643555,6.900269985198975,27.255630493164062,5.342539310455322,22.95296859741211
3.981071705534969e-08,48.859413146972656,3.855485439300537,29.75247573852539,6.7434587478637695,23.32986068725586
5.011872336272725e-08,49.29075241088867,3.33729887008667,26.87271499633789,5.3020100593566895,20.811105728149414
6.30957344480193e-08,48.40085983276367,3.3352231979370117,30.58249855041504,8.230910301208496,23.953046798706055
7.943282347242822e-08,47.83819580078125,4.558420181274414,27.956256866455078,2.3544747829437256,22.963665008544922
1e-07,47.92644119262695,8.601017951965332,32.294830322265625,10.35345458984375,25.047449111938477
1.2589254117941662e-07,47.091068267822266,5.022811412811279,30.031505584716797,8.808384895324707,23.165388107299805
1.584893192461114e-07,47.85053634643555,4.51066780090332,30.49417495727539,7.932852745056152,23.514734268188477
1.9952623149688787e-07,48.27825164794922,3.4880242347717285,26.380617141723633,3.863347053527832,21.34868621826172
2.5118864315095823e-07,48.902217864990234,3.5281007289886475,25.481643676757812,13.002656936645508,19.53862190246582
3.162277660168379e-07,48.50177001953125,3.266986131668091,28.066146850585938,5.017095565795898,22.15787124633789
3.981071705534969e-07,47.4298095703125,4.872620582580566,29.213239669799805,5.829848289489746,23.864242553710938
5.011872336272725e-07,47.186195373535156,4.693508148193359,28.08881378173828,5.245498180389404,22.487977981567383
6.30957344480193e-07,47.143653869628906,6.0563435554504395,28.52428436279297,4.55366325378418,22.916168212890625
7.943282347242822e-07,47.35102844238281,4.652299880981445,30.0994873046875,6.103169918060303,24.794132232666016
1e-06,46.48505401611328,5.798873424530029,31.58128547668457,11.223365783691406,24.148679733276367
1.2589254117941661e-06,46.89530944824219,6.785975933074951,29.215518951416016,4.1747050285339355,23.976160049438477
1.584893192461114e-06,46.18507385253906,7.199618339538574,29.09972381591797,6.695919513702393,23.511188507080078
1.995262314968883e-06,47.27633285522461,5.751591205596924,28.040828704833984,3.2152440547943115,23.14002799987793
2.5118864315095823e-06,46.93488693237305,5.631888389587402,28.831510543823242,5.84596061706543,23.727514266967773
3.162277660168379e-06,46.305259704589844,6.606367111206055,28.586698532104492,5.1591386795043945,23.60933494567871
3.981071705534969e-06,47.17487335205078,4.761892318725586,29.537960052490234,5.993255615234375,23.889230728149414
5.011872336272725e-06,47.716461181640625,4.751562595367432,31.139436721801758,8.093609809875488,25.446470260620117
6.309573444801943e-06,45.66868209838867,8.175300598144531,26.581531524658203,11.335225105285645,19.105310440063477
7.943282347242822e-06,47.296966552734375,4.870790481567383,26.050846099853516,5.9543137550354,21.032962799072266
1e-05,48.463592529296875,3.0234251022338867,28.918909072875977,4.7931623458862305,23.344823837280273
1.2589254117941661e-05,46.6404914855957,5.784074306488037,34.63433074951172,14.303705215454102,25.884714126586914
1.584893192461114e-05,45.98515701293945,7.264192581176758,32.46311569213867,10.619794845581055,26.08219337463379
1.995262314968883e-05,47.72256851196289,3.677501678466797,27.140764236450195,4.502264499664307,22.003700256347656
2.5118864315095822e-05,48.87477493286133,2.400209426879883,26.786773681640625,3.058358907699585,21.975324630737305
3.1622776601683795e-05,46.740020751953125,5.976759433746338,42.93674087524414,26.974685668945312,26.878034591674805
3.9810717055349695e-05,45.939876556396484,6.6441497802734375,27.591564178466797,5.7169976234436035,22.277206420898438
5.011872336272725e-05,47.12712478637695,5.380666732788086,29.70336151123047,5.491097927093506,24.065391540527344
6.309573444801943e-05,46.75674819946289,6.151593208312988,31.446069717407227,10.227360725402832,24.645536422729492
7.943282347242822e-05,47.79591369628906,4.575392723083496,27.670087814331055,4.5117058753967285,22.898630142211914
0.0001,45.717369079589844,9.855666160583496,29.720745086669922,7.095752716064453,24.347021102905273
