physics_weight,train_empirical,train_physics,test_empirical,test_physics,test_mae
1e-08,47.30274963378906,5.662903785705566,28.144166946411133,3.943397283554077,23.26643943786621
1.2589254117941661e-08,49.11717224121094,4.309482097625732,25.3759822845459,5.068850517272949,19.76717185974121
1.5848931924611143e-08,46.87392044067383,5.574618816375732,25.926494598388672,4.167726993560791,20.767887115478516
1.9952623149688786e-08,47.87049865722656,6.549988746643066,29.090843200683594,4.633943557739258,24.53595542907715
2.511886431509582e-08,48.477169036865234,2.8245410919189453,27.504638671875,2.2528207302093506,22.441009521484375
3.162277660168379e-08,48.549591064453125,4.871023654937744,24.13445472717285,8.363652229309082,18.200180053710938
3.981071705534969e-08,48.11737060546875,3.5853142738342285,28.022687911987305,5.747934818267822,21.788026809692383
5.011872336272725e-08,48.44165802001953,3.0824878215789795,28.125974655151367,1.7816673517227173,23.156509399414062
6.30957344480193e-08,48.94745635986328,1.9326462745666504,29.91860008239746,5.17983865737915,24.233579635620117
7.943282347242822e-08,48.06157302856445,4.351801872253418,31.46078109741211,8.082887649536133,25.130126953125
1e-07,47.64965057373047,11.38547420501709,43.59561538696289,23.434785842895508,32.99602127075195
1.2589254117941662e-07,48.236297607421875,3.5453367233276367,38.257469177246094,18.836572647094727,27.546356201171875
1.584893192461114e-07,48.615631103515625,2.597794532775879,31.32823371887207,9.253340721130371,24.25641441345215
1.9952623149688787e-07,48.15242385864258,4.0318427085876465,27.49648666381836,2.7963497638702393,22.285003662109375
2.5118864315095823e-07,49.39694595336914,3.1087989807128906,25.53388786315918,5.245643615722656,20.290616989135742
3.162277660168379e-07,49.36750793457031,2.5010385513305664,25.43342399597168,6.655121803283691,19.876829147338867
3.981071705534969e-07,47.22760772705078,4.583892822265625,25.873857498168945,5.534326076507568,20.24726676940918
5.011872336272725e-07,47.13200759887695,4.908227443695068,30.4119930267334,7.938961982727051,24.19508171081543
6.30957344480193e-07,48.19874572753906,4.138286113739014,29.702411651611328,4.855332374572754,24.014686584472656
7.943282347242822e-07,48.12831115722656,3.773165225982666,32.43050003051758,11.114653587341309,24.69804573059082
1e-06,48.42167663574219,2.8170511722564697,27.815645217895508,4.157200813293457,21.95539093017578
1.2589254117941661e-06,48.92581558227539,2.6157848834991455,27.218856811523438,3.1922011375427246,21.696714401245117
1.584893192461114e-06,48.643310546875,3.4532642364501953,26.328510284423828,4.018563747406006,20.838205337524414
1.995262314968883e-06,47.98825454711914,5.8662872314453125,28.88361358642578,3.824315309524536,23.966054916381836
2.5118864315095823e-06,47.44349670410156,5.795890808105469,29.17291831970215,5.187328815460205,23.428606033325195
3.162277660168379e-06,48.52568435668945,2.949148178100586,27.100147247314453,2.4807217121124268,22.018186569213867
3.981071705534969e-06,47.9925537109375,5.5228271484375,29.536300659179688,4.281221389770508,24.488475799560547
5.011872336272725e-06,48.914222717285156,2.136603593826294,27.89421272277832,3.3967881202697754,22.253232955932617
6.309573444801943e-06,47.73466873168945,4.689131736755371,27.807043075561523,3.882689952850342,22.4964656829834
7.943282347242822e-06,49.23988723754883,3.566149950027466,24.73242950439453,7.818375110626221,18.951536178588867
1e-05,47.923240661621094,3.7369167804718018,28.22681427001953,6.485759258270264,21.816938400268555
1.2589254117941661e-05,46.68918228149414,6.226227760314941,27.254735946655273,4.447585582733154,21.823118209838867
1.584893192461114e-05,48.92868423461914,2.6651501655578613,27.924625396728516,4.397728443145752,22.132160186767578
1.995262314968883e-05,48.252071380615234,3.664842367172241,28.033905029296875,2.8551297187805176,22.74466323852539
2.5118864315095822e-05,48.36188507080078,3.646479606628418,28.13086700439453,2.7880756855010986,22.995222091674805
3.1622776601683795e-05,49.3123779296875,4.080540657043457,27.061437606811523,6.257492542266846,20.69894790649414
3.9810717055349695e-05,49.148170471191406,4.040503025054932,25.58123207092285,5.125936985015869,19.95072364807129
5.011872336272725e-05,49.290016174316406,2.0820775032043457,31.514867782592773,9.963345527648926,23.944442749023438
6.309573444801943e-05,49.4346809387207,4.390463829040527,27.4401912689209,7.578387260437012,20.73893165588379
7.943282347242822e-05,48.558101654052734,3.308239221572876,29.483007431030273,4.141640663146973,23.996973037719727
0.0001,46.71294021606445,5.414062023162842,27.53493881225586,6.20856237411499,21.56947135925293
